gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1933991759	848f7570-f762-11e1-a439-00145eb45e9a	a89a7095-6438-4551-a489-d92ba311a311	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1938-06-19T00:00:00Z	19	6	1938	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	65837				CC_BY_4_0					2018-12-09T06:11:50.959Z		
1933991744	848f7570-f762-11e1-a439-00145eb45e9a	92f31537-396e-4b5a-aad4-cc5d55daba31	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1952-10-12T00:00:00Z	12	10	1952	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	415512				CC_BY_4_0					2018-12-09T06:11:50.902Z		
1933991743	848f7570-f762-11e1-a439-00145eb45e9a	726e6699-307e-4d1b-862d-513c01c55280	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.87481	138.96048							1969-05-04T00:00:00Z	4	5	1969	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	336103				CC_BY_4_0					2018-12-09T06:11:50.912Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933991741	848f7570-f762-11e1-a439-00145eb45e9a	33e92b5d-6d1d-486b-997a-fb7161621455	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.786	139.5582							1924-07-20T00:00:00Z	20	7	1924	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	229424				CC_BY_4_0					2018-12-09T06:11:50.950Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933991737	848f7570-f762-11e1-a439-00145eb45e9a	c7366ea1-f9d7-4ffe-96db-37bae16c8c03	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1938-06-19T00:00:00Z	19	6	1938	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	651469				CC_BY_4_0					2018-12-09T06:11:50.890Z		
1933990018	848f7570-f762-11e1-a439-00145eb45e9a	057442fa-be9e-47c4-90d9-16351167e709	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1937-05-16T00:00:00Z	16	5	1937	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	856637				CC_BY_4_0					2018-12-09T06:11:49.984Z		
1933983786	848f7570-f762-11e1-a439-00145eb45e9a	28eec8a0-5550-42ba-9ec7-a47a9ad72c14	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.3029	136.3501							1976-06-27T00:00:00Z	27	6	1976	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	1054081				CC_BY_4_0					2018-12-09T06:11:46.055Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933983752	848f7570-f762-11e1-a439-00145eb45e9a	ef6e13df-8c98-463c-a0ad-acd8727285fb	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	34.2454	135.8575							1976-06-26T00:00:00Z	26	6	1976	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	1054078				CC_BY_4_0					2018-12-09T06:11:45.970Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976466	848f7570-f762-11e1-a439-00145eb45e9a	bc882414-22ef-4976-8a9e-ef8915e10ce9	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	33.1691	131.2256							1961-09-30T00:00:00Z	30	9	1961	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	375723				CC_BY_4_0					2018-12-09T06:11:42.734Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976452	848f7570-f762-11e1-a439-00145eb45e9a	65f5ef33-933d-437a-ba3c-8077102be561	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.7115	138.3817							1938-07-10T00:00:00Z	10	7	1938	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	101285				CC_BY_4_0					2018-12-09T06:11:42.664Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976447	848f7570-f762-11e1-a439-00145eb45e9a	0c33e0a6-2055-44bf-a887-4d705dee6eef	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.383	139.0631							1969-03-26T00:00:00Z	26	3	1969	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	253898				CC_BY_4_0					2018-12-09T06:11:42.655Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976443	848f7570-f762-11e1-a439-00145eb45e9a	2155b6b2-e50a-456d-a00c-3b918b64d448	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.1603	135.8526							1955-07-14T00:00:00Z	14	7	1955	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	124814				CC_BY_4_0					2018-12-09T06:11:42.728Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976435	848f7570-f762-11e1-a439-00145eb45e9a	a282d7c9-5c9c-4260-bd49-e60274b7a4dd	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	34.1198	134.12971							1961-05-28T00:00:00Z	28	5	1961	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	235400				CC_BY_4_0					2018-12-09T06:11:42.656Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976420	848f7570-f762-11e1-a439-00145eb45e9a	53e5d12c-0df0-4496-9a7e-dcd35f23cda1	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.1837	137.784							1933-05-07T00:00:00Z	7	5	1933	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	41807				CC_BY_4_0					2018-12-09T06:11:42.636Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976412	848f7570-f762-11e1-a439-00145eb45e9a	69665c8f-36c0-41e3-a26a-c3c5af0dce48	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.9516	139.098							1935-03-27T00:00:00Z	27	3	1935	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	65836				CC_BY_4_0					2018-12-09T06:11:42.634Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933976399	848f7570-f762-11e1-a439-00145eb45e9a	e4d6b30c-e37c-4254-9537-267dab10fc39	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.1819	138.616							1958-08-27T00:00:00Z	27	8	1958	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	505199				CC_BY_4_0					2018-12-09T06:11:42.748Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933965738	848f7570-f762-11e1-a439-00145eb45e9a	b1482d5a-b54a-42cc-9915-090205ffe516	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	34.5603	136.0908							1961-06-20T00:00:00Z	20	6	1961	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	247002				CC_BY_4_0					2018-12-09T06:11:37.590Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933965695	848f7570-f762-11e1-a439-00145eb45e9a	4605b877-ffd6-4295-8fa6-f6551df8dd1c	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.2126	139.063							1971-11-21T00:00:00Z	21	11	1971	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	431034				CC_BY_4_0					2018-12-09T06:11:37.460Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933965687	848f7570-f762-11e1-a439-00145eb45e9a	6b3d46ed-f62b-4dde-b1ad-fb26d1368126	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	33.0086	130.9671							1906-06-03T00:00:00Z	3	6	1906	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	22986				CC_BY_4_0					2018-12-09T06:11:37.558Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933965678	848f7570-f762-11e1-a439-00145eb45e9a	10836d58-caeb-44b8-8bf7-95f7ee7b3802	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.7631	139.5674			800.0				1974-10-11T00:00:00Z	11	10	1974	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	336674				CC_BY_4_0					2018-12-09T06:11:37.460Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933965674	848f7570-f762-11e1-a439-00145eb45e9a	993ed74a-fc45-497d-bd21-88d77101d498	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.73533	139.53426							1924-07-03T00:00:00Z	3	7	1924	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	1066651				CC_BY_4_0					2018-12-09T06:11:37.457Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933965665	848f7570-f762-11e1-a439-00145eb45e9a	22253176-0a8b-4960-ae6c-e89b4ac6e9e4	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1959-06-03T00:00:00Z	3	6	1959	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	409735				CC_BY_4_0					2018-12-09T06:11:37.519Z		
1933965663	848f7570-f762-11e1-a439-00145eb45e9a	97ac1bb4-e402-4c7f-aa6d-b7353524159e	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.1603	135.8526			400.0				1965-06-05T00:00:00Z	5	6	1965	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	187614				CC_BY_4_0					2018-12-09T06:11:37.460Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933964544	848f7570-f762-11e1-a439-00145eb45e9a	c46d099a-15f4-4835-b4bb-11cdae853a7b	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1927-10-16T00:00:00Z	16	10	1927	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	856619				CC_BY_4_0					2018-12-09T06:11:36.944Z		
1933964531	848f7570-f762-11e1-a439-00145eb45e9a	d8624581-d27c-4739-962a-e5e98fce82c1	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1926-07-17T00:00:00Z	17	7	1926	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	856618				CC_BY_4_0					2018-12-09T06:11:36.915Z		
1933964507	848f7570-f762-11e1-a439-00145eb45e9a	0d87c8d1-9772-4f1f-a5d4-3b3d885304a4	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1929-06-16T00:00:00Z	16	6	1929	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	856609				CC_BY_4_0					2018-12-09T06:11:36.948Z		
1933958299	848f7570-f762-11e1-a439-00145eb45e9a	a92fca80-7ae2-4d41-ad3c-9a9b4004130e	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.1837	137.784			825.0	75.0			1973-07-29T00:00:00Z	29	7	1973	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	317274				CC_BY_4_0					2018-12-09T06:11:34.018Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953718	848f7570-f762-11e1-a439-00145eb45e9a	1fa6fb28-91dc-4e38-b639-14a1f380be4f	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.5892	139.0767							1968-09-22T00:00:00Z	22	9	1968	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	223453				CC_BY_4_0					2018-12-09T06:11:31.873Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953715	848f7570-f762-11e1-a439-00145eb45e9a	dca997de-f73f-4c7f-8169-bf82281f66c5	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	34.5596	136.0938			300.0				1965-07-18T00:00:00Z	18	7	1965	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	948260				CC_BY_4_0					2018-12-09T06:11:31.883Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953705	848f7570-f762-11e1-a439-00145eb45e9a	357ad1ca-ffb0-479a-b016-14194daed89f	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.4458	138.4183							1940-09-22T00:00:00Z	22	9	1940	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	648306				CC_BY_4_0					2018-12-09T06:11:31.906Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953704	848f7570-f762-11e1-a439-00145eb45e9a	3198d346-32a1-44a7-a2a7-5680e723050f	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.2271	135.893			700.0	300.0			1979-09-23T00:00:00Z	23	9	1979	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	395736				CC_BY_4_0					2018-12-09T06:11:31.850Z		GEODETIC_DATUM_ASSUMED_WGS84
1933953686	848f7570-f762-11e1-a439-00145eb45e9a	820a3620-e80c-44bf-be6a-8671d9c60659	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1965-05-31T00:00:00Z	31	5	1965	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	162880				CC_BY_4_0					2018-12-09T06:11:31.842Z		
1933953677	848f7570-f762-11e1-a439-00145eb45e9a	2e4b443f-f379-453b-859d-fe746ea0d317	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.6941	137.9179			900.0				1978-06-03T00:00:00Z	3	6	1978	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	798664				CC_BY_4_0					2018-12-09T06:11:31.889Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953676	848f7570-f762-11e1-a439-00145eb45e9a	84878b32-15bd-4434-8445-39fd24ed2def	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.1609	134.6567							1993-10-19T00:00:00Z	19	10	1993	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	699206				CC_BY_4_0					2018-12-09T06:11:31.865Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953674	848f7570-f762-11e1-a439-00145eb45e9a	7810e1e2-19da-4f87-9da0-3580c3247dd4	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.1609	134.6567							1993-07-28T00:00:00Z	28	7	1993	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	699508				CC_BY_4_0					2018-12-09T06:11:31.806Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953673	848f7570-f762-11e1-a439-00145eb45e9a	e8351ace-5e07-4b9f-84db-54f9e5aa4468	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.586	138.9019							1976-04-11T00:00:00Z	11	4	1976	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	434017				CC_BY_4_0					2018-12-09T06:11:31.798Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953644	848f7570-f762-11e1-a439-00145eb45e9a	23ef2426-e861-49fc-b6c9-49b38d1c86ef	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.1816	139.0763							1964-11-29T00:00:00Z	29	11	1964	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	410281				CC_BY_4_0					2018-12-09T06:11:31.850Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953640	848f7570-f762-11e1-a439-00145eb45e9a	84534bc4-1e7a-48f3-b8b8-6942527b06e6	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	36.1886	136.3639							1960-05-15T00:00:00Z	15	5	1960	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	146745				CC_BY_4_0					2018-12-09T06:11:31.870Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953636	848f7570-f762-11e1-a439-00145eb45e9a	6e1ba9e1-42cb-4fb3-9f94-fa30dc5785fa	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.9518	137.7965							1925-05-06T00:00:00Z	6	5	1925	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	914723				CC_BY_4_0					2018-12-09T06:11:31.992Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933953631	848f7570-f762-11e1-a439-00145eb45e9a	7fbdfa67-8fe4-4de1-ab2e-e441fff30698	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.586	138.9019							1976-04-11T00:00:00Z	11	4	1976	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	388916				CC_BY_4_0					2018-12-09T06:11:31.862Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933951568	848f7570-f762-11e1-a439-00145eb45e9a	1742d09c-7004-436e-9700-cc4f1e4f1390	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1959-03-16T00:00:00Z	16	3	1959	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	856621				CC_BY_4_0					2018-12-09T06:11:30.899Z		
1933951554	848f7570-f762-11e1-a439-00145eb45e9a	94780418-eb1a-4c3d-9126-22637eebbd87	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1959-03-16T00:00:00Z	16	3	1959	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	856620				CC_BY_4_0					2018-12-09T06:11:30.853Z		
1933951549	848f7570-f762-11e1-a439-00145eb45e9a	b91952e2-e174-4105-8e09-503a1d68fdfa	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862									1959-03-16T00:00:00Z	16	3	1959	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	856622				CC_BY_4_0					2018-12-09T06:11:30.967Z		
1933940702	848f7570-f762-11e1-a439-00145eb45e9a	3758e161-2757-497b-bd1c-9ee04c024ab5	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	37.4673	139.9913							1969-09-15T00:00:00Z	15	9	1969	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	255704				CC_BY_4_0					2018-12-09T06:11:24.498Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933940687	848f7570-f762-11e1-a439-00145eb45e9a	14949acd-112b-4b1a-807c-6ea3bb415c80	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	32.6414	130.9929			500.0				1957-08-10T00:00:00Z	10	8	1957	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	248244				CC_BY_4_0					2018-12-09T06:11:24.492Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933940682	848f7570-f762-11e1-a439-00145eb45e9a	dd429349-4e1e-4c72-bf98-0b52039cbbff	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.2388	135.796							1956-04-15T00:00:00Z	15	4	1956	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	136239				CC_BY_4_0					2018-12-09T06:11:24.498Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933940666	848f7570-f762-11e1-a439-00145eb45e9a	c53f0459-e915-4419-8d95-f51620703b79	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	37.1811	139.9914							1960-09-25T00:00:00Z	25	9	1960	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	1066671				CC_BY_4_0					2018-12-09T06:11:24.420Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1933940657	848f7570-f762-11e1-a439-00145eb45e9a	f65f2cf8-afa3-4678-8eaa-4b2d221e1e85	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Eupteleaceae	Euptelea	Euptelea polyandra		SPECIES	Euptelea polyandra Siebold & Zucc.	JP		4fd82480-ea1c-11da-8db4-b8a03c50a862	35.6608	137.6183							1968-06-09T00:00:00Z	9	6	1968	3915940	3915940	PRESERVED_SPECIMEN	TNS	VS	237217				CC_BY_4_0					2018-12-09T06:11:24.403Z		GEODETIC_DATUM_ASSUMED_WGS84
